Dataset name,delta_t,tau,L,Baseline MSE,Baseline AUPRC,SDModel MSE,SDModel AUPRC,SCDModel MSE,SCDModel AUPRC,SCDModel coefs,SCDOModel MSE,SCDOModel AUPRC,SCDOModel coefs
College graph 1,259200,0.1,0.125,1678.3393773047267,0.9253912927043011,1451.9226562656604,0.9201779769316464,2596.0148771034433,0.8813503925239344,[9.29382175 1.14470002 0.12240607 0.0421058 ],2723.142140859591,0.8817618931528572,[8.87797168 1.09539792 0.08621997 0.36226422]
College graph 1,259200,0.5,0.125,1678.3393773047267,0.9253912927043011,1436.6968772911903,0.919375332830602,2596.8915264616194,0.8816312263450771,[9.24605501 1.028884   0.1166025  0.03816541],2729.6558464418094,0.8818649090066689,[8.8174176  0.98089112 0.08300925 0.33437288]
College graph 1,259200,1,0.5,1569.1172858318348,0.9093523624489734,1252.2999875883854,0.8960374471342635,1548.081350080482,0.8879014867158129,[9.38128456e+00 4.04264133e-01 7.62419800e-02 5.75578160e-03],1573.7629045251838,0.8880313351112148,[8.06980321 0.35133123 0.06053549 0.16840678]
College graph 1,259200,1,0.25,1826.3053676717082,0.9298478922749596,1482.4696936194837,0.9201881079849794,1581.752453411742,0.896530743551437,[9.85530413 0.45265831 0.08002288 0.04315767],1594.0912134328025,0.896600476434884,[9.40479976 0.44139095 0.06673394 0.12357885]
College graph 1,86400,0.5,0.5,267.3684158146162,0.8497815226379959,202.15701919084,0.8368264121373605,186.81093564405833,0.8224786242929121,[2.27203838 0.47650158 0.07111875 0.0458118 ],187.11058860434198,0.8241123358246496,[1.9422818  0.46738403 0.05857497 0.12955534]
College graph 1,259200,3,0.5,1569.1172858318348,0.9093523624489734,1505.8204099677505,0.9111706648403942,1747.1163056818787,0.8949724417431975,[1.14313382e+01 3.43143379e-01 9.47640425e-02 5.41284440e-03],1768.8564327094402,0.895053365385213,[10.55448494  0.30295277  0.07836068  0.14187528]
SFHH graph,1800,1,0.125,1506.293157478521,0.8366185650340554,1349.3716455012266,0.8084640434378063,1610.0121153931846,0.8160684202009219,[7.20090972 0.64855057 0.13309006 0.18319872],1607.7691110037654,0.8180165338508798,[8.4084006  0.71223025 0.08406582 0.19727354]
SFHH graph,1800,3,0.25,1322.4696161827367,0.8151472934070146,1290.323103430878,0.8034089286731678,1549.5472379198395,0.810663478917208,[7.81387861 0.5531799  0.12023859 0.21243113],1624.9696012805118,0.8163832956449079,[9.0206709  0.60693356 0.00995147 0.54979583]
College graph 1,86400,0.1,0.5,267.3684158146162,0.8497815226379959,219.08207634707335,0.8021328479571712,192.3514343145875,0.819385365166047,[1.7398435  0.46087993 0.03860627 0.01794407],192.60954827821843,0.8200188935102662,[1.39879238 0.43539341 0.03282735 0.09604514]
Hypertext graph,600,1,0.25,60.25215846994535,0.7705610701315279,51.546710650596204,0.7561705429572195,72.68164397365558,0.756651938668167,[0.95114677 0.57549261 0.14443037 0.14110531],82.5933881781461,0.757952051387618,[0.84339266 0.59123978 0.06699701 0.27406131]
Hypertext graph,600,3,0.5,66.55629326047358,0.786832379898207,62.88789875181565,0.7809431129146123,104.46618843853425,0.7610029861305444,[1.18773927 0.59110064 0.16987635 0.1235087 ],125.63717411847635,0.7628920901698824,[1.15414744 0.61671725 0.09403739 0.2130098 ]
SFHH graph,1800,3,0.125,1506.293157478521,0.8366185650340554,1474.4772372020086,0.8258581915327158,1712.338264742862,0.8237662938073752,[7.96525475 0.53878886 0.11844917 0.22210695],1766.209676728824,0.8285332988006571,[9.34833207 0.59622214 0.01644355 0.50661688]
SFHH graph,600,0.5,0.5,108.83633200470466,0.8128440785014631,111.02406699220386,0.7339669796646058,102.84813646870676,0.7265448014335624,[1.02281518 0.61554261 0.07630604 0.13427808],106.34731092647043,0.7265274745359758,[0.96688988 0.65889617 0.02984911 0.17868904]
SFHH graph,600,0.1,0.5,108.83633200470466,0.8128440785014631,144.3698811690172,0.662688197414735,108.53802286197305,0.7107676455497021,[0.84847703 0.69055583 0.08557714 0.04568399],110.05485160854673,0.7106686715054495,[0.59941517 0.67712804 0.03287502 0.16952538]
College graph 1,259200,3,0.25,1826.3053676717082,0.9298478922749596,1757.3762891392967,0.9311962405485175,1722.0690248728608,0.9009128172007781,[12.34321422  0.37882043  0.09410055  0.02753399],1733.6618264380404,0.9009654439933361,[11.82946271  0.3605092   0.07908722  0.11948461]
College graph 1,259200,1,0.125,1678.3393773047267,0.9253912927043011,1457.2481810487689,0.9210066796518599,2620.8914009985906,0.881936706715777,[9.49777982 0.92868494 0.11387894 0.03260033],2757.9726820690007,0.8820847813956421,[9.00470673 0.8798222  0.08217588 0.31146197]
College graph 1,259200,3,0.125,1678.3393773047267,0.9253912927043011,1621.7419480179735,0.9263060786435272,2691.114858771363,0.8841605537479407,[10.83068434  0.76277265  0.11410165  0.02335313],2828.9766777683244,0.884208873555639,[10.25745161  0.71480883  0.08536045  0.27154058]
Hypertext graph,600,1,0.125,57.812099271402545,0.7725040709410439,55.73855066202436,0.7647905778979979,73.70780719111758,0.7623421508084216,[0.9943251  0.58001693 0.14428786 0.13469423],82.19526584438833,0.7635615475045691,[0.87824903 0.59195762 0.06785701 0.27310673]
Hypertext graph,600,3,0.25,60.25215846994535,0.7705610701315279,55.74197008580055,0.7735096456094057,92.08206336981708,0.7582738876497744,[1.13364073 0.52924524 0.129984   0.14794497],103.77266842469078,0.7612101973559546,[1.09992897 0.56838939 0.0691528  0.20153806]
Hypertext graph,600,3,0.125,57.812099271402545,0.7725040709410439,58.725273845241404,0.7816112438131385,89.4696283506749,0.7627756466180325,[1.1798627  0.53816708 0.13242005 0.13768156],99.43309144861318,0.7652129938553811,[1.13052916 0.57136478 0.07090726 0.20345838]
College graph 2,86400,0.1,0.5,74.31491230967401,0.6494809442009095,37.61941820785061,0.6484867694160497,87.62805354627415,0.5814884015000447,[0.27196043 0.75780867 0.03017322 0.02199563],87.67852453645501,0.5828812245806124,[0.25068352 0.76747954 0.0262584  0.03893019]
College graph 2,86400,0.5,0.5,74.31491230967401,0.6494809442009095,41.82717740800235,0.6612021265104293,248.59918471569028,0.5909284512685768,[0.31195605 0.6848668  0.0555308  0.09219521],248.77699814655628,0.5967089141885837,[0.31120119 0.7525052  0.05035402 0.03479565]
College graph 2,259200,0.5,0.5,168.16796127873843,0.7632412379250711,123.65718654568974,0.7840309601341913,215.90330370158696,0.731179900042057,[0.93867768 0.68532078 0.03635742 0.05124243],215.52987938214272,0.7307981983746477,[0.97479187 0.72574054 0.03286913 0.01513435]
College graph 2,259200,0.1,0.5,168.16796127873843,0.7632412379250711,147.79153331548073,0.7645968727033872,166.79360365538852,0.737024495902497,[0.70595451 0.79554533 0.01238243 0.01776844],166.8749690464458,0.7383755720477867,[0.70130174 0.80748697 0.01113092 0.01400239]
College graph 1,86400,0.5,0.25,345.6531560788915,0.8701161706596704,258.4502719679773,0.861477107400334,252.67808898337984,0.8335934348308771,[2.42495061 0.52613828 0.08124828 0.05882239],252.93654523058865,0.8353160012364411,[2.21980436 0.53361095 0.06930492 0.10857993]
College graph 2,259200,0.1,0.25,141.2152438945054,0.7954104685517628,132.38537339835597,0.7956952920741884,139.96251254760062,0.759913604659303,[1.20242852 0.64356818 0.03084784 0.02734512],140.0284623358978,0.7596724633572423,[1.16954247 0.65710249 0.0286828  0.02735597]
College graph 2,259200,0.5,0.25,141.2152438945054,0.7954104685517628,106.90920754251499,0.809835129479765,167.52200240277654,0.7596117551999989,[0.84387247 0.66790555 0.05330512 0.07267864],167.26365588988276,0.7592939060819491,[0.89232439 0.71945384 0.04907465 0.02482788]
College graph 1,86400,0.1,0.25,345.6531560788915,0.8701161706596704,271.04950235043333,0.8424650880509009,254.17001529899235,0.8326594929265609,[2.02103272 0.58028047 0.06565784 0.04448626],254.25973269090034,0.8329477541939335,[1.84657869 0.57982987 0.05877275 0.08686323]
College graph 2,259200,0.1,0.125,166.98891550473434,0.8099169927759275,144.90924586617092,0.814242026555449,171.8860228747212,0.7707402298552689,[1.54932524 0.61627298 0.0557908  0.07268337],171.6187306959036,0.7691850426692117,[1.59671887 0.66758628 0.05198521 0.02603161]
College graph 2,259200,0.5,0.125,166.98891550473434,0.8099169927759275,131.39079790517115,0.8181766454194542,187.88272338547907,0.7704363884775992,[1.50738844 0.6183973  0.05783137 0.07878219],187.52438008202952,0.7692496047013231,[1.58025351 0.67543567 0.05384872 0.02161026]
College graph 2,259200,1,0.5,168.16796127873843,0.7632412379250711,130.7514016613571,0.7816505834534164,321.3995673960637,0.7214747591735016,[1.03144749 0.6371701  0.05779073 0.09378561],320.50552180252674,0.7222383582769362,[1.09991261 0.70875734 0.05170032 0.0171069 ]
College graph 2,86400,0.5,0.25,56.44260843776144,0.6791790979076278,32.54378091717775,0.6888925916202067,172.46380554919253,0.6341248277473479,[0.31694466 0.66051657 0.07438916 0.11710508],172.48436150068858,0.6385758916296731,[0.32274469 0.74390254 0.06723137 0.04207322]
College graph 2,259200,1,0.25,141.2152438945054,0.7954104685517628,110.66213182446106,0.8099016702259172,241.89345351583825,0.752895747655567,[0.95968959 0.63831988 0.08244643 0.10425861],241.29341041610306,0.7530757954875353,[1.0494637  0.71187708 0.07579655 0.02706286]
College graph 2,86400,0.1,0.25,56.44260843776144,0.6791790979076278,30.060939427975597,0.6776047486371521,64.3488835541755,0.6277652242665045,[0.29175398 0.71538305 0.0444436  0.0392195 ],64.37478790616503,0.6289359232781785,[0.26916923 0.73560057 0.0402531  0.04366644]
College graph 2,259200,3,0.5,168.16796127873843,0.7632412379250711,160.8449282209939,0.7751559531582978,812.6355379683231,0.7147076053738263,[1.29775618 0.5789819  0.09558952 0.14165374],812.2379078233455,0.7131829511059907,[1.425733   0.68938846 0.08911227 0.02083016]
College graph 2,259200,3,0.25,141.2152438945054,0.7954104685517628,135.15988737808286,0.8028019056152395,589.4721547404995,0.7466506561593214,[1.31749597 0.58717073 0.14633226 0.12246491],589.4731227543186,0.7454660111006298,[1.4240076  0.67275924 0.13782832 0.03973409]
College graph 2,259200,1,0.125,166.98891550473434,0.8099169927759275,134.61215502716072,0.8209297855088394,247.099766532738,0.7645269400566044,[1.60385679 0.59958671 0.078571   0.09364492],246.5193732814602,0.7638796673822401,[1.69285297 0.66590388 0.07264722 0.0237958 ]
College graph 2,259200,3,0.125,166.98891550473434,0.8099169927759275,160.46169411365014,0.8170259869032813,548.1733194180374,0.7565077327790005,[1.94686352 0.55409347 0.1324856  0.10970896],548.0920300077956,0.7562542336876881,[2.0515708  0.63099944 0.1250856  0.03542726]
College graph 2,86400,0.5,0.125,64.03327608415628,0.7004025267327224,36.17175673587327,0.7070355117425398,156.89302355260372,0.6568439867974158,[0.40290546 0.63359915 0.08099584 0.10876909],156.90436296056887,0.6609577264717059,[0.41144552 0.71007354 0.07428022 0.04069682]
College graph 2,86400,0.1,0.125,64.03327608415628,0.7004025267327224,34.30279595374552,0.6923293486361484,67.47499396292608,0.6501971605016807,[0.38555579 0.66063026 0.05751169 0.05969629],67.47919322434966,0.6506004664983089,[0.37560573 0.69834709 0.05258207 0.04104636]
College graph 1,86400,0.1,0.125,333.26733334131507,0.8710356354046827,257.9248364526768,0.8548081441660413,241.03421380399644,0.8154046936987664,[2.39604197 0.56796669 0.08033854 0.05467901],241.18325749042032,0.8158736863007038,[2.20181679 0.5556188  0.06423256 0.15755065]
